Date,beta0,beta1,beta2,lambda,rmse
2015-05-01,0.9815483615435565,-1.2408259185820298,-1.5699805464194645,2.9999999999999996,0.009943404661790863
2015-06-01,1.7126335124831538,-1.9490010250228957,-2.482654161655474,2.4999999999999996,0.008898465053586761
2015-07-01,2.1885078768581407,-2.3718422385547533,-3.29331178610222,2.3,0.013981577093327636
2015-08-01,2.2005970871365843,-2.3685635809239542,-3.630627427329398,2.3,0.03503077796936801
2015-09-01,2.0168721532686003,-2.189265150657961,-3.3733879722126505,2.3999999999999995,0.043108015993552816
2015-10-01,2.083311644417319,-2.262620591878098,-3.432709151857833,2.3999999999999995,0.0433538857544195
2015-11-01,2.046889794565514,-2.297981826449894,-3.1941363409998402,2.7999999999999994,0.017271830908394962
2015-12-01,2.21077087209581,-2.4970313059190166,-3.6147978999942914,2.7999999999999994,0.01960594947773356
2016-01-01,2.2065485023866644,-2.51741256903951,-3.534113220006339,2.6999999999999993,0.02079278615045879
2016-02-01,2.1378422558455457,-2.5168278307882455,-3.4527873836706897,2.7999999999999994,0.020081946717578427
2016-03-01,1.6972777145396933,-2.0816731606299705,-3.2701831285595993,2.7999999999999994,0.017816916165623413
2016-04-01,1.7197174377811373,-2.1207807118253625,-3.2630265708355295,2.8999999999999995,0.01881444324622925
2016-05-01,1.608751604602281,-2.0912317614112887,-2.908901959313161,3.0999999999999996,0.023126233024211313
2016-06-01,1.603527680207263,-2.0877560064838296,-2.9707115750913258,3.0999999999999996,0.01805416287707141
2016-07-01,1.1552708063955484,-1.671146256628505,-2.5700678371950825,2.8999999999999995,0.014515735509124033
2016-08-01,0.9648181368325185,-1.5550338528752214,-2.449022670189081,2.9999999999999996,0.016483563491197804
2016-09-01,0.9471493927489512,-1.5302881260985028,-2.3691124173901037,3.0999999999999996,0.016235856965535
2016-10-01,1.1006288059091098,-1.702621717944473,-2.6053413350478207,3.0999999999999996,0.01640914473680603
2016-11-01,1.2795505427956175,-2.0229189543806387,-2.377209321820483,3.2999999999999994,0.014451225838471242
2016-12-01,1.4371016017556586,-2.1830980865325262,-2.7210567168551902,2.5999999999999996,0.012208713816222655
2017-01-01,1.656032103073423,-2.4023948279547667,-3.4236195712568174,2.3999999999999995,0.02298366597136921
2017-02-01,1.749656800818352,-2.379198741826595,-3.713812235058409,2.3999999999999995,0.021799573334861724
2017-03-01,1.79445429352015,-2.4576108604428493,-4.056766583066706,2.3,0.020067793057030575
2017-04-01,1.8275613586151476,-2.613090064879726,-3.573627874947859,2.3999999999999995,0.0154361271856556
2017-05-01,1.6456445720500574,-2.343772014822693,-3.5585937018278404,2.3999999999999995,0.017043288334775655
2017-06-01,1.8441877302734644,-2.506177895294437,-3.5290333313525224,2.4999999999999996,0.01617445964481328
2017-07-01,1.7848861263012938,-2.4198740510716283,-3.462905873591385,2.5999999999999996,0.015331760881508104
2017-08-01,1.956400460707622,-2.5847804080568757,-3.486067963486278,2.3999999999999995,0.011311870895165386
2017-09-01,1.80494112996256,-2.4456060964822055,-3.5546038660693307,2.3999999999999995,0.01370083788490953
2017-10-01,1.8701557899298604,-2.566367095345368,-3.5316279633668874,2.4999999999999996,0.014461567249609912
2017-11-01,1.884003990946905,-2.5815232188397115,-3.595025331305955,2.3999999999999995,0.011801425896438927
2017-12-01,1.8436806399126033,-2.56160991619512,-3.4874390397195887,2.4999999999999996,0.011893798046697523
2018-01-01,1.7225184140284178,-2.516092398681133,-3.022836031358907,2.4999999999999996,0.00811702544210961
2018-02-01,1.769422994239857,-2.3653677035785403,-3.1369657738166974,2.1999999999999997,0.0012418250587415526
2018-03-01,1.7771872975973007,-2.350196835076586,-3.337783839514867,1.7999999999999998,0.003390970170564357
2018-04-01,1.6757556676517726,-2.3209083358157345,-2.995009279146136,1.9999999999999996,0.0026600473717185904
2018-05-01,1.6573766738793356,-2.280659936379572,-2.9185489142948553,2.0999999999999996,0.002059013671762296
2018-06-01,1.6458099605374208,-2.2011185550763996,-3.2596686056882063,1.9999999999999996,0.003014898688819036
2018-07-01,1.5868076751213964,-2.142039278232986,-3.3399494334051973,2.0999999999999996,0.002322093437553914
2018-08-01,1.4718398256826544,-2.0497682845438017,-3.0700021201808303,2.1999999999999997,0.0023470753144971854
2018-09-01,1.487687972979581,-2.072826050094605,-2.9377323887189504,2.3,0.001486189438632493
2018-10-01,1.5461150381723638,-2.129754794965048,-2.746788993593257,2.3,0.00201717435537907
2018-11-01,1.505433239330748,-2.1733569464446902,-2.7049451801245685,2.0999999999999996,0.003540826559681024
2018-12-01,1.516570346054606,-2.1939881499107496,-2.696953727939034,2.3,0.0028851909764821297
2019-01-01,1.3594930507848186,-2.0967793158648242,-2.3343513587910154,2.4999999999999996,0.0019811324821887464
2019-02-01,1.2965928958651534,-1.8364037617576123,-2.7739964579949077,2.3999999999999995,0.0064356402939370035
2019-03-01,1.2528838940253944,-1.7563715488667744,-2.6078023198440934,2.6999999999999993,0.008358140413330275
2019-04-01,1.2372880015279473,-1.764586507637175,-2.443953219512298,2.9999999999999996,0.007814825417025361
2019-05-01,1.1958708317689697,-1.7154127190551858,-2.5392778376010265,2.9999999999999996,0.005420990364749738
2019-06-01,1.0886616979205457,-1.601341240195628,-2.6743283508807916,2.8999999999999995,0.009101729668056021
2019-07-01,0.8042604437536963,-1.3219899287645442,-2.567643536737877,2.8999999999999995,0.006528558759168469
2019-08-01,0.750556743816665,-1.336304733861359,-2.518130855677346,3.0999999999999996,0.003258835436758266
2019-09-01,0.29275677944418405,-0.9993603007747367,-2.1338972135742007,3.2999999999999994,0.0033031754296329705
2019-10-01,0.35097858993937864,-1.020095837429624,-2.037463353927106,3.3999999999999995,0.005646275764690827
2019-11-01,0.4675987860072439,-1.0834411617023838,-1.9327911771814559,3.3999999999999995,0.004395447277656588
2019-12-01,0.5888375205841119,-1.1784015507946264,-1.8124148582923305,3.3999999999999995,0.0039136413077761395
2020-01-01,0.6218150919035809,-1.2614286394358012,-1.6655152926915513,3.2999999999999994,0.007178957391655574
2020-02-01,0.6804946078433535,-1.2514481482174475,-1.8076775369685882,3.599999999999999,0.0024186308869803873
2020-03-01,0.49679137823366465,-1.077124749989907,-1.8564089262713528,3.6999999999999993,0.00931126249684029
2020-04-01,0.12303177248732575,-0.8154950852502723,-1.4746601185631696,2.7999999999999994,0.0014968121649601245
2020-05-01,0.28337493371960515,-0.8300033616573235,-1.5981373976488968,2.8999999999999995,0.005440677069853737
2020-06-01,0.28594361820935954,-0.781191289370667,-1.903829917276163,2.8999999999999995,0.010816106122844995
2020-07-01,0.43656918605075595,-0.9530778242388829,-1.8774141168719316,3.1999999999999993,0.005705023846825254
2020-08-01,0.32428353396223203,-0.8611570970255045,-1.8260387112025684,3.2999999999999994,0.006890377160266096
2020-09-01,0.334654347271078,-0.8711331915114386,-1.8559684321995376,3.3999999999999995,0.006693050850506065
2020-10-01,0.30259557424838457,-0.8455912399115326,-1.8772336449676224,3.2999999999999994,0.00942392671926591
2020-11-01,0.18315837815449973,-0.806884129186235,-1.737345167050462,3.3999999999999995,0.01107432650518743
2020-12-01,0.1625253932821235,-0.8183766562592061,-1.6232093324536656,3.499999999999999,0.009385258391370953
2021-01-01,0.16632552279088406,-0.877835072061139,-1.4471501834615286,3.8999999999999995,0.008595135156680497
2021-02-01,0.20830480564444642,-0.7976141149874187,-1.7573913101234713,3.499999999999999,0.004234091534281238
2021-03-01,0.45859128146843514,-1.0359196494420282,-1.969851345771931,3.1999999999999993,0.007569761057848668
2021-04-01,0.6091267815383387,-1.1717753883765725,-2.2248771764456117,2.9999999999999996,0.012010796134647084
2021-05-01,0.655338194319461,-1.2303327095009728,-2.287953818687616,2.7999999999999994,0.014941804646899143
2021-06-01,0.7868769151859888,-1.3623339470196436,-2.3269458226708712,2.6999999999999993,0.01864042879874671
2021-07-01,0.6861097051697493,-1.2745975770067766,-2.22684878666833,2.6999999999999993,0.016752395854223254
2021-08-01,0.5167090953270871,-1.1238757155090073,-2.1062734944378603,2.9999999999999996,0.012875613045596406
2021-09-01,0.3284048521539938,-0.9319534669422826,-2.0846481587814965,2.8999999999999995,0.010262797680584195
2021-10-01,0.5204507287286737,-1.1572143526907641,-2.0095009197649976,2.7999999999999994,0.013159634849004946
2021-11-01,0.5182886938331294,-1.1968336137368014,-1.7312764490472086,2.3,0.018769426858146924
2021-12-01,0.27400602243634786,-1.0955443100114073,-1.3492709012446071,2.1999999999999997,0.011389047014445102
2022-01-01,0.20044594702199395,-0.9774113527030668,-1.098433899256011,2.5999999999999996,0.0047457827999156255
2022-02-01,0.4071161998714469,-1.0824126693193858,-1.3377464992321688,1.9999999999999996,0.00032015295330040664
2022-03-01,0.5246650757558092,-1.2184141096243593,-1.368897228262442,1.0999999999999999,0.0011587971596667367
