Date,rate_unit,beta0,beta1,beta2
2010-12-01,decimal,0.04670559428080976,-0.013693623001624158,0.008820761628417844
2010-12-02,decimal,0.04662967942182596,-0.013661296987255564,0.00911541453139347
2010-12-03,decimal,0.04656665272385651,-0.013628123336768282,0.009319093436591977
2010-12-06,decimal,0.04666042328495162,-0.013634324851325349,0.009036950010180948
2010-12-08,decimal,0.046648226246213814,-0.013619173915854477,0.009046094557969835
2010-12-09,decimal,0.04661373590651988,-0.013619675372792631,0.00915249987116395
2010-12-10,decimal,0.04659066161440583,-0.013550311203616407,0.009162702963652349
2010-12-13,decimal,0.04643006295066106,-0.013342206994405668,0.009461195542157267
2010-12-14,decimal,0.046542698533034194,-0.013412829100044344,0.009120991730434043
2010-12-15,decimal,0.04657187976636968,-0.013438063391550797,0.009042587733478762
2010-12-16,decimal,0.04672665122648452,-0.01350582391139053,0.008613175316008146
2010-12-17,decimal,0.04679655334986819,-0.013559550421969734,0.008401430543263802
2010-12-20,decimal,0.046756509848599866,-0.013586508620999523,0.008562961845001875
2010-12-21,decimal,0.04670640103866426,-0.013556850273272383,0.00869561694416035
2010-12-22,decimal,0.04673588535408828,-0.013547646961169701,0.00858881759568619
2010-12-23,decimal,0.04672707535801296,-0.013529812477634762,0.008593153382979056
2010-12-24,decimal,0.046771102372437395,-0.013575971526876809,0.008329096914348823
2010-12-27,decimal,0.04679961880224769,-0.013645716334742724,0.008225143381639714
2010-12-28,decimal,0.04678352589679425,-0.01363994693804814,0.00825657533839517
2010-12-29,decimal,0.046699899209888325,-0.013522759538010985,0.008483754542240826
2010-12-30,decimal,0.046682357013256535,-0.013506480316995199,0.008532942937914664
2010-12-31,decimal,0.046684868006189845,-0.013500777808399938,0.00852069287378153
2011-01-03,decimal,0.04673195513460319,-0.01352160563815061,0.008397210159645356
2011-01-04,decimal,0.046750519492655004,-0.01353134235903353,0.00833779755791927
2011-01-05,decimal,0.04663788859114974,-0.013485104751338484,0.008652553024598681
2011-01-06,decimal,0.046591996699692925,-0.013366562658010919,0.008660730512068579
2011-01-07,decimal,0.046646250346879706,-0.013466693415015604,0.008498973250755174
2011-01-10,decimal,0.046559287933836,-0.013401206177504984,0.008718841473151624
2011-01-12,decimal,0.04675289771732633,-0.013603651836760173,0.008223440893667418
2011-01-13,decimal,0.04675077582235779,-0.01360044256676127,0.008464039095217252
2011-01-14,decimal,0.0467901230157365,-0.013620694029568546,0.008435159014549878
2011-01-17,decimal,0.04683441475460279,-0.013661093524928803,0.008378655639556276
